Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR28210379,2024-03-04 04:20:49,2024-03-04 04:09:30,68030016,20409004800,68030016,300,6398,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-7/SRR028/28210/SRR28210379/SRR28210379.lite.1,SRX23822622,HC_26metagenome,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP493094,PRJNA1083304,,1083304,SRS20644813,SAMN40244561,simple,408170,human gut metagenome,HC_26metagenome,,,,,,,no,,,,,FIRST HOSPITAL OF SHANXI MEDICAL UNIVERSITY,SRA1816546,,public,99268A24554419CFB3A7D40FC96152C7,8B2D5800900BF65778CC91F8B3F8AF95
SRR28210378,2024-03-04 04:20:49,2024-03-04 03:57:00,62861087,18858326100,62861087,300,5814,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-7/SRR028/28210/SRR28210378/SRR28210378.lite.1,SRX23822623,HC_27metagenome,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP493094,PRJNA1083304,,1083304,SRS20644814,SAMN40244562,simple,408170,human gut metagenome,HC_27metagenome,,,,,,,no,,,,,FIRST HOSPITAL OF SHANXI MEDICAL UNIVERSITY,SRA1816546,,public,C4C1677FF308E3FDBB9C133E1AA44795,5F39B4403F4BCDC8BAA8308A20F1482C
SRR28210377,2024-03-04 04:20:49,2024-03-04 03:56:36,36875344,11062603200,36875344,300,3673,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-7/SRR028/28210/SRR28210377/SRR28210377.lite.1,SRX23822624,HC_28metagenome,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP493094,PRJNA1083304,,1083304,SRS20644815,SAMN40244563,simple,408170,human gut metagenome,HC_28metagenome,,,,,,,no,,,,,FIRST HOSPITAL OF SHANXI MEDICAL UNIVERSITY,SRA1816546,,public,89BADC3B25D42F37B3D886738C8A0BFA,E5CAF16B408D8807C84B8D2DAE8FC2FE
SRR28210376,2024-03-04 03:56:18,2024-03-04 03:53:27,38994354,11698306200,38994354,300,3913,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR028/28210/SRR28210376/SRR28210376.lite.1,SRX23822625,HC_29metagenome,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP493094,PRJNA1083304,,1083304,SRS20644816,SAMN40244564,simple,408170,human gut metagenome,HC_29metagenome,,,,,,,no,,,,,FIRST HOSPITAL OF SHANXI MEDICAL UNIVERSITY,SRA1816546,,public,B93409E40AE0B106206B7B0C29CC87BD,EE45805075E500DA6ECD717DC0B6C68A
SRR28210375,2024-03-04 03:55:14,2024-03-04 03:52:31,35009636,10502890800,35009636,300,3561,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR028/28210/SRR28210375/SRR28210375.lite.1,SRX23822626,HC_34metagenome,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP493094,PRJNA1083304,,1083304,SRS20644817,SAMN40244565,simple,408170,human gut metagenome,HC_34metagenome,,,,,,,no,,,,,FIRST HOSPITAL OF SHANXI MEDICAL UNIVERSITY,SRA1816546,,public,B974CD02344C40117B4DEE965EF14312,7439B8C8FB72C05E0F7F0A17ADAA3C33
SRR28210374,2024-03-04 04:11:25,2024-03-04 03:55:16,37426820,11228046000,37426820,300,3751,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR028/28210/SRR28210374/SRR28210374.lite.1,SRX23822627,HC_35metagenome,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP493094,PRJNA1083304,,1083304,SRS20644818,SAMN40244566,simple,408170,human gut metagenome,HC_35metagenome,,,,,,,no,,,,,FIRST HOSPITAL OF SHANXI MEDICAL UNIVERSITY,SRA1816546,,public,8A0B8739DF605B94634FDD51F8776E96,29BEE8E31927C893E74FE75E20D603FC
SRR28210373,2024-03-04 03:55:14,2024-03-04 03:52:58,36479659,10943897700,36479659,300,3623,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR028/28210/SRR28210373/SRR28210373.lite.1,SRX23822628,HC_36metagenome,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP493094,PRJNA1083304,,1083304,SRS20644819,SAMN40244567,simple,408170,human gut metagenome,HC_36metagenome,,,,,,,no,,,,,FIRST HOSPITAL OF SHANXI MEDICAL UNIVERSITY,SRA1816546,,public,867E32F29379B814A40E6AC8A2762311,BB7085FFE60E425FE051EF59753F5927
SRR28210372,2024-03-04 04:11:25,2024-03-04 03:53:34,40223573,12067071900,40223573,300,4069,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR028/28210/SRR28210372/SRR28210372.lite.1,SRX23822629,HC_42metagenome,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP493094,PRJNA1083304,,1083304,SRS20644820,SAMN40244568,simple,408170,human gut metagenome,HC_42metagenome,,,,,,,no,,,,,FIRST HOSPITAL OF SHANXI MEDICAL UNIVERSITY,SRA1816546,,public,C38A1D5A9BC8003936BE8F24990AF8DD,78037E26291FDAF9FA1F8C675940D7C5
SRR28210371,2024-03-04 03:56:18,2024-03-04 03:54:15,37471042,11241312600,37471042,300,3675,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR028/28210/SRR28210371/SRR28210371.lite.1,SRX23822630,HC_45metagenome,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP493094,PRJNA1083304,,1083304,SRS20644821,SAMN40244569,simple,408170,human gut metagenome,HC_45metagenome,,,,,,,no,,,,,FIRST HOSPITAL OF SHANXI MEDICAL UNIVERSITY,SRA1816546,,public,9EDA331944D1E5482671A91D95E25EEA,A754057A3F769E24C1A85ADD28483418
SRR28210370,2024-03-04 03:55:14,2024-03-04 03:51:10,36050536,10815160800,36050536,300,3635,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR028/28210/SRR28210370/SRR28210370.lite.1,SRX23822631,HC_48metagenome,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP493094,PRJNA1083304,,1083304,SRS20644822,SAMN40244570,simple,408170,human gut metagenome,HC_48metagenome,,,,,,,no,,,,,FIRST HOSPITAL OF SHANXI MEDICAL UNIVERSITY,SRA1816546,,public,9D8578B1FA5D2F5183E010D91D56DD85,4D0A5AE1EDE0C4C46714D6E51A28D8DE
SRR28210368,2024-03-04 03:55:14,2024-03-04 03:53:10,35875585,10762675500,35875585,300,3572,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR028/28210/SRR28210368/SRR28210368.lite.1,SRX23822633,MD36metagenome,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP493094,PRJNA1083304,,1083304,SRS20644824,SAMN40244571,simple,408170,human gut metagenome,MD36metagenome,,,,,,,no,,,,,FIRST HOSPITAL OF SHANXI MEDICAL UNIVERSITY,SRA1816546,,public,548AE672AE46AAEE0A4926B901B7D14C,E2380BD9367B3C47BA9657946FFBE8C2
SRR28210367,2024-03-04 03:56:18,2024-03-04 03:54:05,36369676,10910902800,36369676,300,3627,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR028/28210/SRR28210367/SRR28210367.lite.1,SRX23822634,MD38metagenome,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP493094,PRJNA1083304,,1083304,SRS20644825,SAMN40244572,simple,408170,human gut metagenome,MD38metagenome,,,,,,,no,,,,,FIRST HOSPITAL OF SHANXI MEDICAL UNIVERSITY,SRA1816546,,public,7F8B900AB95CD1D7BDC271CE818615BE,510F2422040CF1FC0FAFCDCC458BD83F
SRR28210366,2024-03-04 04:11:25,2024-03-04 03:56:06,37942980,11382894000,37942980,300,3700,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR028/28210/SRR28210366/SRR28210366.lite.1,SRX23822635,MD42metagenome,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP493094,PRJNA1083304,,1083304,SRS20644826,SAMN40244573,simple,408170,human gut metagenome,MD42metagenome,,,,,,,no,,,,,FIRST HOSPITAL OF SHANXI MEDICAL UNIVERSITY,SRA1816546,,public,888CEA017D2F794E6BE75B2AED3D6F96,74D3F7D426ECD44C7EE8EA32D368514E
SRR28210365,2024-03-04 03:56:18,2024-03-04 03:54:11,37813999,11344199700,37813999,300,3713,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR028/28210/SRR28210365/SRR28210365.lite.1,SRX23822636,MD43metagenome,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP493094,PRJNA1083304,,1083304,SRS20644827,SAMN40244574,simple,408170,human gut metagenome,MD43metagenome,,,,,,,no,,,,,FIRST HOSPITAL OF SHANXI MEDICAL UNIVERSITY,SRA1816546,,public,EE4C0260622443FF5A9F9C92381AFE77,1455D27430F8B7B1EA764AA1D6EA3D46
SRR28210364,2024-03-04 03:55:14,2024-03-04 03:50:48,37031842,11109552600,37031842,300,3580,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR028/28210/SRR28210364/SRR28210364.lite.1,SRX23822637,MD44metagenome,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP493094,PRJNA1083304,,1083304,SRS20644828,SAMN40244575,simple,408170,human gut metagenome,MD44metagenome,,,,,,,no,,,,,FIRST HOSPITAL OF SHANXI MEDICAL UNIVERSITY,SRA1816546,,public,9EE765ED89CD56B248E4CC9DC533CE91,3A9A2DFB4E2A829CCBBAB57AB62EC614
SRR28210363,2024-03-04 03:55:14,2024-03-04 03:50:35,36483298,10944989400,36483298,300,3631,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR028/28210/SRR28210363/SRR28210363.lite.1,SRX23822638,MD51metagenome,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP493094,PRJNA1083304,,1083304,SRS20644829,SAMN40244576,simple,408170,human gut metagenome,MD51metagenome,,,,,,,no,,,,,FIRST HOSPITAL OF SHANXI MEDICAL UNIVERSITY,SRA1816546,,public,048764FBC1A9DF030519CEDC7540143C,5A2D9B453D0FB09BB744E4EC4AB4D370
SRR28210362,2024-03-04 03:55:14,2024-03-04 03:51:52,38461163,11538348900,38461163,300,3726,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR028/28210/SRR28210362/SRR28210362.lite.1,SRX23822639,MD56metagenome,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP493094,PRJNA1083304,,1083304,SRS20644830,SAMN40244577,simple,408170,human gut metagenome,MD56metagenome,,,,,,,no,,,,,FIRST HOSPITAL OF SHANXI MEDICAL UNIVERSITY,SRA1816546,,public,13244BEF4DE71F364429C220079D210A,5C6E819D456D60B377716B07C475F5CA
SRR28210361,2024-03-04 04:11:25,2024-03-04 03:56:01,36932379,11079713700,36932379,300,3699,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR028/28210/SRR28210361/SRR28210361.lite.1,SRX23822640,MD70metagenome,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP493094,PRJNA1083304,,1083304,SRS20644831,SAMN40244578,simple,408170,human gut metagenome,MD70metagenome,,,,,,,no,,,,,FIRST HOSPITAL OF SHANXI MEDICAL UNIVERSITY,SRA1816546,,public,7A552F284ABF4B62353FE5AC194485F8,A079C91D36E96F46875C6752E0B6D723
SRR28210360,2024-03-04 03:55:14,2024-03-04 03:50:58,34235193,10270557900,34235193,300,3415,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR028/28210/SRR28210360/SRR28210360.lite.1,SRX23822641,MD73metagenome,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP493094,PRJNA1083304,,1083304,SRS20644832,SAMN40244579,simple,408170,human gut metagenome,MD73metagenome,,,,,,,no,,,,,FIRST HOSPITAL OF SHANXI MEDICAL UNIVERSITY,SRA1816546,,public,BCD86F47607B271E8CF269E5D7D82EA0,9154B5245369BBB9DC3979EBC90C80AE
SRR28210359,2024-03-04 03:55:14,2024-03-04 03:52:51,35393961,10618188300,35393961,300,3545,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR028/28210/SRR28210359/SRR28210359.lite.1,SRX23822642,MD76metagenome,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP493094,PRJNA1083304,,1083304,SRS20644833,SAMN40244580,simple,408170,human gut metagenome,MD76metagenome,,,,,,,no,,,,,FIRST HOSPITAL OF SHANXI MEDICAL UNIVERSITY,SRA1816546,,public,E7D7A81B62F11E4CACA832420EECD9E2,D7667C6B81AB9F32CFB761C5E73206DC
SRR28210357,2024-03-04 03:56:18,2024-03-04 03:50:42,37056286,11116885800,37056286,300,3700,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR028/28210/SRR28210357/SRR28210357.lite.1,SRX23822644,MD79metagenome,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP493094,PRJNA1083304,,1083304,SRS20644835,SAMN40244581,simple,408170,human gut metagenome,MD79metagenome,,,,,,,no,,,,,FIRST HOSPITAL OF SHANXI MEDICAL UNIVERSITY,SRA1816546,,public,6E7EE9E5CA5AC8489232D9FC173323AD,8224CBBB7BDB2E8DF1D53F7877D1D00A
SRR28210356,2024-03-04 03:55:14,2024-03-04 03:50:57,37312599,11193779700,37312599,300,3749,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR028/28210/SRR28210356/SRR28210356.lite.1,SRX23822645,MD80metagenome,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP493094,PRJNA1083304,,1083304,SRS20644836,SAMN40244582,simple,408170,human gut metagenome,MD80metagenome,,,,,,,no,,,,,FIRST HOSPITAL OF SHANXI MEDICAL UNIVERSITY,SRA1816546,,public,E8CC9E4E371B6788C50C0CD52877CEC6,23B618F67598128F4A97164B047A0FD6
SRR28210355,2024-03-04 03:55:14,2024-03-04 03:50:18,34819374,10445812200,34819374,300,3474,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR028/28210/SRR28210355/SRR28210355.lite.1,SRX23822646,MD83metagenome,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP493094,PRJNA1083304,,1083304,SRS20644837,SAMN40244583,simple,408170,human gut metagenome,MD83metagenome,,,,,,,no,,,,,FIRST HOSPITAL OF SHANXI MEDICAL UNIVERSITY,SRA1816546,,public,27EDF330F6A612F474FBF1DAA61D50BE,B637E1B9CE086F684E8A2DB8664BA968
SRR28210354,2024-03-04 04:11:25,2024-03-04 03:55:19,41234504,12370351200,41234504,300,4131,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR028/28210/SRR28210354/SRR28210354.lite.1,SRX23822647,MD86metagenome,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP493094,PRJNA1083304,,1083304,SRS20644838,SAMN40244584,simple,408170,human gut metagenome,MD86metagenome,,,,,,,no,,,,,FIRST HOSPITAL OF SHANXI MEDICAL UNIVERSITY,SRA1816546,,public,07C8F0E65EE9008B587F60EE4A598D5A,A9A52F93FD3B138BC4BE848DFFCF8143
SRR28210353,2024-03-04 04:20:49,2024-03-04 03:56:45,35115848,10534754400,35115848,300,3546,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-7/SRR028/28210/SRR28210353/SRR28210353.lite.1,SRX23822648,MD87metagenome,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP493094,PRJNA1083304,,1083304,SRS20644839,SAMN40244585,simple,408170,human gut metagenome,MD87metagenome,,,,,,,no,,,,,FIRST HOSPITAL OF SHANXI MEDICAL UNIVERSITY,SRA1816546,,public,A43B49B9C96EC0EE4B81F421704F12CC,A2C1621BF07D093C13FAE0ACB5AC1E3D
SRR28210352,2024-03-04 03:55:14,2024-03-04 03:50:37,35320971,10596291300,35320971,300,3521,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR028/28210/SRR28210352/SRR28210352.lite.1,SRX23822649,MD90metagenome,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP493094,PRJNA1083304,,1083304,SRS20644840,SAMN40244586,simple,408170,human gut metagenome,MD90metagenome,,,,,,,no,,,,,FIRST HOSPITAL OF SHANXI MEDICAL UNIVERSITY,SRA1816546,,public,23E4C5C43422CB1768BF80920A9CD617,32AEEAB7352EE6A862692175754E26C5
SRR28210351,2024-03-04 03:55:14,2024-03-04 03:51:12,38085309,11425592700,38085309,300,3705,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR028/28210/SRR28210351/SRR28210351.lite.1,SRX23822650,SX08metagenome,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP493094,PRJNA1083304,,1083304,SRS20644841,SAMN40244587,simple,408170,human gut metagenome,SX08metagenome,,,,,,,no,,,,,FIRST HOSPITAL OF SHANXI MEDICAL UNIVERSITY,SRA1816546,,public,A3AD3CA052EAE1C7049D1EDD12B40996,31AC435BE9FD53213645941857288E3C
SRR28210350,2024-03-04 04:11:25,2024-03-04 03:55:09,35200640,10560192000,35200640,300,3558,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR028/28210/SRR28210350/SRR28210350.lite.1,SRX23822651,SX09metagenome,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP493094,PRJNA1083304,,1083304,SRS20644842,SAMN40244588,simple,408170,human gut metagenome,SX09metagenome,,,,,,,no,,,,,FIRST HOSPITAL OF SHANXI MEDICAL UNIVERSITY,SRA1816546,,public,9B43C967CB19656F1F04F5724EC2F832,4E030F4F46E672B5A7517D30ECC961CB
