Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR10403544,2020-11-17 00:01:16,2025-09-10 07:19:23,69036936,13807387200,69036936,200,9753,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR010/10403/SRR10403544/SRR10403544.lite.2,SRX7102862,CL100071231_L01_65,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP228703,PRJNA588035,,588035,SRS5615022,SAMN13221582,simple,408170,human gut metagenome,1PD1CL100071231L01_65,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA991809,,public,11C4B021F468DB1DDC7F00B59C517C65,A111450467FE5CB6495169E563E60E88
SRR10403533,2020-11-17 00:01:17,2025-09-10 07:17:16,86071935,17214387000,86071935,200,11953,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR010/10403/SRR10403533/SRR10403533.lite.2,SRX7102873,CL100071254_L02_89,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP228703,PRJNA588035,,588035,SRS5615033,SAMN13221601,simple,408170,human gut metagenome,20PD25CL100071254_L02_89,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA991809,,public,FD30C6DD459A54819E31E8E680BE680E,A065E8B1D0045E3D7633CA01FF5D14E0
SRR10403531,2020-11-17 00:01:17,2025-09-10 07:10:02,57268958,11453791600,57268958,200,7977,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR010/10403/SRR10403531/SRR10403531.lite.2,SRX7102875,CL100071254_L02_90,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP228703,PRJNA588035,,588035,SRS5615035,SAMN13221602,simple,408170,human gut metagenome,21PD26CL100071254_L02_90,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA991809,,public,F5CE9A03EF90876B3BD9D3D48CFE9D23,AA37B816DB3EBC989774E972D145FCB2
SRR10403530,2020-11-17 00:01:17,2025-09-10 07:10:43,47993754,9598750800,47993754,200,6860,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR010/10403/SRR10403530/SRR10403530.lite.2,SRX7102876,CL100071254_L02_91,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP228703,PRJNA588035,,588035,SRS5615036,SAMN13221603,simple,408170,human gut metagenome,22PD27CL100071254_L02_91,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA991809,,public,C58CEFEBD21CBDC3574CE2F3EDB2A2FF,8A10A78E8DAE6D23CE2BABCAAE58C56A
SRR10403529,2020-11-17 00:01:17,2025-09-10 07:09:24,56705071,11341014200,56705071,200,8039,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR010/10403/SRR10403529/SRR10403529.lite.2,SRX7102877,CL100071254_L02_92,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP228703,PRJNA588035,,588035,SRS5615037,SAMN13221604,simple,408170,human gut metagenome,23PD28CL100071254_L02_92,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA991809,,public,D498712F8F0AA0B6C33B0DAA7B44CC85,18C67475C1F9EDB4CEDD6AB76167F01D
SRR10403528,2020-11-17 00:01:17,2025-09-10 07:10:57,55126520,11025304000,55126520,200,7796,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR010/10403/SRR10403528/SRR10403528.lite.2,SRX7102878,CL100071254_L02_93,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP228703,PRJNA588035,,588035,SRS5615038,SAMN13221605,simple,408170,human gut metagenome,24PD30CL100071254_L02_93,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA991809,,public,BD42741204F76D88021D0959F2046245,F22DD42208A240FDD6BDF53D3F38F035
SRR10403527,2020-11-17 00:01:17,2025-09-10 07:12:35,72948551,14589710200,72948551,200,10205,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR010/10403/SRR10403527/SRR10403527.lite.2,SRX7102879,CL100071254_L02_94,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP228703,PRJNA588035,,588035,SRS5615039,SAMN13221606,simple,408170,human gut metagenome,25PD31CL100071254_L02_94,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA991809,,public,A07B3302056DE89C6B9F7DF4128A6F61,14B12DA0D33CF32F086BE573DDCC8F1E
SRR10403526,2020-11-17 00:01:17,2025-09-10 07:12:28,59649742,11929948400,59649742,200,8425,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR010/10403/SRR10403526/SRR10403526.lite.2,SRX7102880,CL100071254_L02_95,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP228703,PRJNA588035,,588035,SRS5615040,SAMN13221607,simple,408170,human gut metagenome,26PD32CL100071254_L02_95,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA991809,,public,E7B2E487A5E0D128A4BC05A1B6127D85,83B0EED8E6F483E9B8610453E04EFC78
SRR10403525,2020-11-17 00:01:17,2025-09-10 07:14:06,82784518,16556903600,82784518,200,11813,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR010/10403/SRR10403525/SRR10403525.lite.2,SRX7102881,CL100071255_L01_97,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP228703,PRJNA588035,,588035,SRS5615041,SAMN13221608,simple,408170,human gut metagenome,27PD34CL100071255_L01_97,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA991809,,public,63F7985E34E6D2372233E025C669C812,C81F30B97D86C8A21AF2907CC6F3E53D
SRR10403524,2020-11-17 00:01:18,2025-09-10 07:20:59,106172914,21234582800,106172914,200,14334,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR010/10403/SRR10403524/SRR10403524.lite.2,SRX7102882,CL100071255_L01_100,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP228703,PRJNA588035,,588035,SRS5615042,SAMN13221609,simple,408170,human gut metagenome,28PD37CL100071255_L01_100,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA991809,,public,0D8DCF16B8C4A8B356A2AA8A336788FD,EDA60FBEC9CC1CA5F3FC52A02A1C5691
SRR10403523,2020-11-17 00:01:18,2025-09-10 07:09:41,53704611,10740922200,53704611,200,7785,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR010/10403/SRR10403523/SRR10403523.lite.2,SRX7102883,CL100071255_L01_101,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP228703,PRJNA588035,,588035,SRS5615043,SAMN13221610,simple,408170,human gut metagenome,29PD38CL100071255_L01_101,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA991809,,public,D3CB3496BE93651C4293AA04901666BC,0B160191CD4B40F83F5C4668514679C1
SRR10403543,2020-11-17 00:01:16,2025-09-10 07:10:30,52871917,10574383400,52871917,200,7498,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR010/10403/SRR10403543/SRR10403543.lite.2,SRX7102863,CL100071231_L01_66,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP228703,PRJNA588035,,588035,SRS5615023,SAMN13221583,simple,408170,human gut metagenome,2PD2CL100071231_L01_66,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA991809,,public,39DA84D5B76B9A241828220AC2E47EA4,46A70F00DB65BEE822DB2B80DBF7F046
SRR10403522,2020-11-17 00:01:18,2025-09-10 07:11:12,54331689,10866337800,54331689,200,7998,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR010/10403/SRR10403522/SRR10403522.lite.2,SRX7102884,CL100071255_L01_102,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP228703,PRJNA588035,,588035,SRS5615044,SAMN13221611,simple,408170,human gut metagenome,30PD39CL100071255_L01_102,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA991809,,public,E938D607BEB714CE3D6CF3B41AC27D60,790952ACD14BB31EE38C56377876C20A
SRR10403520,2020-11-17 00:01:18,2025-09-10 07:10:25,65029471,13005894200,65029471,200,9411,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR010/10403/SRR10403520/SRR10403520.lite.2,SRX7102886,CL100071255_L01_103,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP228703,PRJNA588035,,588035,SRS5615046,SAMN13221612,simple,408170,human gut metagenome,31PD40CL100071255_L01_103,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA991809,,public,F04D743D423080923AAB63F24002F0D7,F0C0D6FE4281B873637BCCEDE6326FDF
SRR10403519,2020-11-17 00:01:18,2025-09-10 07:13:49,74101372,14820274400,74101372,200,10478,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR010/10403/SRR10403519/SRR10403519.lite.2,SRX7102887,CL100071255_L01_104,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP228703,PRJNA588035,,588035,SRS5615047,SAMN13221613,simple,408170,human gut metagenome,32PD42CL100071255_L01_104,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA991809,,public,245AEC4FC924453ED757B75B96F295E0,BB5F7BA483441DE7BE9B81785951E8C5
SRR10403518,2020-11-17 00:01:18,2025-09-10 02:15:43,50814856,10162971200,50814856,200,7369,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR010/10403/SRR10403518/SRR10403518.lite.2,SRX7102888,CL100071255_L02_3,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP228703,PRJNA588035,,588035,SRS5615048,SAMN13221614,simple,408170,human gut metagenome,33PD45CL100071255_L02_3,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA991809,,public,2E9F52A76499444E7C94C8E9D86199DA,CE8BC887D672598292229F42FC920843
SRR10403517,2020-11-17 00:01:18,2025-09-10 07:14:02,63272429,12654485800,63272429,200,9101,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR010/10403/SRR10403517/SRR10403517.lite.2,SRX7102889,CL100071255_L02_5,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP228703,PRJNA588035,,588035,SRS5615049,SAMN13221615,simple,408170,human gut metagenome,34PD47CL100071255_L02_5,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA991809,,public,6306A689DDF008AB74DB266FC69A4165,D8398F292EBA23EDEB1C228D9E8A26D6
SRR10403572,2020-11-17 00:01:13,2025-09-10 07:18:21,61061701,12212340200,61061701,200,8804,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR010/10403/SRR10403572/SRR10403572.lite.2,SRX7102834,CL100071255_L02_6,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP228703,PRJNA588035,,588035,SRS5614994,SAMN13221616,simple,408170,human gut metagenome,35PD48CL100071255_L02_6,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA991809,,public,447987D432A727136140A166765D356F,8609A3BF10431A1870251FA99D7B0306
SRR10403571,2020-11-17 00:01:13,2025-09-10 02:20:13,74883645,14976729000,74883645,200,10751,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR010/10403/SRR10403571/SRR10403571.lite.2,SRX7102835,CL100071255_L02_7,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP228703,PRJNA588035,,588035,SRS5614995,SAMN13221617,simple,408170,human gut metagenome,36PD49CL100071255_L02_7,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA991809,,public,CE87A8166C14A649DAF443161061023A,42ED8CE4D68674110E395AA3E0ED9323
SRR10403570,2020-11-17 00:01:13,2025-09-10 07:13:10,45211729,9042345800,45211729,200,6652,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR010/10403/SRR10403570/SRR10403570.lite.2,SRX7102836,CL100071255_L02_8,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP228703,PRJNA588035,,588035,SRS5614996,SAMN13221618,simple,408170,human gut metagenome,37PD51CL100071255_L02_8,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA991809,,public,D06C48E7B7060881D22D51005629CB34,847DA3722E281AF4BA1C6F78FA4C691A
SRR10403569,2020-11-17 00:01:13,2025-09-10 07:24:21,81219927,16243985400,81219927,200,11262,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR010/10403/SRR10403569/SRR10403569.lite.2,SRX7102837,CL100071244_L01_17,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP228703,PRJNA588035,,588035,SRS5614997,SAMN13221619,simple,408170,human gut metagenome,38PD52CL100071244_L01_17,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA991809,,public,3E9C6F37B3C05F9B72E743E2CB31CA12,BEBF927A100F788EBDEA10BEC8B61493
SRR10403568,2020-11-17 00:01:13,2025-09-10 07:16:34,58668770,11733754000,58668770,200,8421,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR010/10403/SRR10403568/SRR10403568.lite.2,SRX7102838,CL100071244_L01_21,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP228703,PRJNA588035,,588035,SRS5614998,SAMN13221620,simple,408170,human gut metagenome,39PD56CL100071244_L01_21,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA991809,,public,627661C1E81524BACBFC71BB4F798992,980F99C07CAFC3682994FFBE39066D5F
SRR10403532,2020-11-17 00:01:17,2025-09-10 07:09:44,47434546,9486909200,47434546,200,6826,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR010/10403/SRR10403532/SRR10403532.lite.2,SRX7102874,CL100071231_L01_68,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP228703,PRJNA588035,,588035,SRS5615034,SAMN13221584,simple,408170,human gut metagenome,3PD4CL100071231_L01_68,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA991809,,public,C4B47108D12208167403D225316E4177,C329B9CFD83C6B975A6EF34A3953D9C9
SRR10403567,2020-11-17 00:01:13,2025-09-10 07:13:41,73383730,14676746000,73383730,200,10620,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR010/10403/SRR10403567/SRR10403567.lite.2,SRX7102839,CL100071244_L01_22,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP228703,PRJNA588035,,588035,SRS5614999,SAMN13221621,simple,408170,human gut metagenome,40Spouse1CL100071244_L01_22,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA991809,,public,4A2889CA2CF7FE2B897A44B08FDAC80E,5D4781DCD16B03A6542082B54F48F599
SRR10403565,2020-11-17 00:01:14,2025-09-10 07:10:48,63765742,12753148400,63765742,200,9262,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR010/10403/SRR10403565/SRR10403565.lite.2,SRX7102841,CL100071244_L01_23,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP228703,PRJNA588035,,588035,SRS5615001,SAMN13221622,simple,408170,human gut metagenome,41Spouse2CL100071244_L01_23,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA991809,,public,AA899F61FEA042F77C6ABD0C3964AFC6,0B272EEB67606471522F68FEBD4013E3
SRR10403564,2020-11-17 00:01:14,2025-09-10 07:13:01,63244239,12648847800,63244239,200,9102,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR010/10403/SRR10403564/SRR10403564.lite.2,SRX7102842,CL100071244_L02_1,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP228703,PRJNA588035,,588035,SRS5615002,SAMN13221623,simple,408170,human gut metagenome,42Spouse4CL100071244_L02_1,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA991809,,public,AB082AE4482FD972A179921BBB7DB64C,0EE82B380438CBA34B2BD99EAD97BB32
SRR10403563,2020-11-17 00:01:14,2025-09-10 07:13:47,46616765,9323353000,46616765,200,6717,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR010/10403/SRR10403563/SRR10403563.lite.2,SRX7102843,CL100071244_L02_2,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP228703,PRJNA588035,,588035,SRS5615003,SAMN13221624,simple,408170,human gut metagenome,43Spouse5CL100071244_L02_2,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA991809,,public,DA90A2CA4A94A0417CB64697785910DC,13D0238C787981E42517F7E8050AFB48
SRR10403562,2020-11-17 00:01:14,2025-09-10 02:20:08,55458428,11091685600,55458428,200,7970,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR010/10403/SRR10403562/SRR10403562.lite.2,SRX7102844,CL100071244_L02_3,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP228703,PRJNA588035,,588035,SRS5615004,SAMN13221625,simple,408170,human gut metagenome,44Spouse6CL100071244_L02_3,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA991809,,public,CE6AF096E9ED19B329024E59DB20308C,01F25FCE7A8384DC664BA7FDB90FE684
SRR10403561,2020-11-17 00:01:14,2025-09-10 07:17:09,62901284,12580256800,62901284,200,9008,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR010/10403/SRR10403561/SRR10403561.lite.2,SRX7102845,CL100071244_L02_4,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP228703,PRJNA588035,,588035,SRS5615005,SAMN13221626,simple,408170,human gut metagenome,45Spouse7CL100071244_L02_4,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA991809,,public,AAACD462B91AC06354954FE7ECD69CA6,84E51D0E0FA5B73200E6000372FAD6B5
SRR10403560,2020-11-17 00:01:14,2025-09-10 07:11:30,67064648,13412929600,67064648,200,9597,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR010/10403/SRR10403560/SRR10403560.lite.2,SRX7102846,CL100071244_L02_5,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP228703,PRJNA588035,,588035,SRS5615006,SAMN13221627,simple,408170,human gut metagenome,46Spouse8CL100071244_L02_5,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA991809,,public,1BFC439D27505CF532826893DCEF7908,C8063929FE4E77591E4991048AEE9DAA
