Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR16681846,2021-11-01 19:36:55,2021-11-01 18:23:46,40964679,12289403700,40964679,300,4416,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16681/SRR16681846/SRR16681846.lite.1,SRX12882420,HC_19,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825136,SAMN22567068,simple,408170,human gut metagenome,HC_19,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,87342BC2E716C3D4BB4C86B6215D2BC2,17D641AFFD72E51B1E0DFBCEDF0E545F
SRR15966662,2021-09-20 02:45:29,2021-09-20 01:25:04,38333705,11500111500,38333705,300,4311,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15966/SRR15966662/SRR15966662.lite.1,SRX12256159,HC_2,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10231407,SAMN21380305,simple,408170,human gut metagenome,HC_2,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1296822,,public,E20C0B881276E3CF9C29CDCB365CA8BA,FE713977F3AC25D56CA5FB9BC5684190
SRR16681845,2021-11-01 19:36:55,2021-11-01 18:38:00,42762342,12828702600,42762342,300,4537,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16681/SRR16681845/SRR16681845.lite.1,SRX12882421,HC_20,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825137,SAMN22567069,simple,408170,human gut metagenome,HC_20,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,58BF0216AEB9D4C7DAD6900935DD0F08,5A5F9D2226E9248EDB8E683AC4520DF6
SRR16681844,2021-11-01 19:36:55,2021-11-01 18:37:48,45043126,13512937800,45043126,300,4803,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16681/SRR16681844/SRR16681844.lite.1,SRX12882422,HC_21,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825138,SAMN22567070,simple,408170,human gut metagenome,HC_21__,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,0F4E4C5ADC263476D94C0494BB5C8C31,B99D2C894B92F53A7FB44421A696CF9F
SRR16681842,2021-11-01 18:47:38,2021-11-01 18:39:44,43743821,13123146300,43743821,300,4668,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16681/SRR16681842/SRR16681842.lite.1,SRX12882424,HC_23,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825142,SAMN22567072,simple,408170,human gut metagenome,HC_23_,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,1F2A9CF08707AB7F452997708D2810BE,580D6BD3D1E6339D4980963F8DCA2C1B
SRR16681840,2021-11-01 19:36:56,2021-11-01 18:37:45,40500526,12150157800,40500526,300,4312,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16681/SRR16681840/SRR16681840.lite.1,SRX12882426,HC_24,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825143,SAMN22567073,simple,408170,human gut metagenome,HC_24,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,40B01EAE413C2BBF4EBAA185CCB2859A,04D9131882D523BAC9FAB6246537C601
SRR16681839,2021-11-01 19:36:56,2021-11-01 18:33:33,46597870,13979361000,46597870,300,5116,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16681/SRR16681839/SRR16681839.lite.1,SRX12882427,HC_25,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825141,SAMN22567074,simple,408170,human gut metagenome,HC_25,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,A9B72E729E54554545AD03383502AD08,D3A7F2DAAA2220AC2C7B0A7731ECCBB2
SRR16681838,2021-11-01 19:36:56,2021-11-01 18:28:42,41718960,12515688000,41718960,300,4352,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR016/16681/SRR16681838/SRR16681838.lite.1,SRX12882428,HC_27,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825147,SAMN22567075,simple,408170,human gut metagenome,HC_27,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,5C16B5B8D8EA330917D918ACDA6EC28A,40185315168D52E6E86C18A515B97AA4
SRR16681837,2021-11-01 19:36:56,2021-11-01 18:31:50,43295627,12988688100,43295627,300,4646,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16681/SRR16681837/SRR16681837.lite.1,SRX12882429,HC_28,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825144,SAMN22567076,simple,408170,human gut metagenome,HC_28,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,62DCDD5150649532EF2D6B73E4C80FB4,46EA02C4AFF88160B5290269E716E0C6
SRR15966661,2021-09-21 02:20:21,2021-09-20 01:34:17,39046382,11713914600,39046382,300,4504,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15966/SRR15966661/SRR15966661.lite.1,SRX12256160,HC_3,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10231408,SAMN21380306,simple,408170,human gut metagenome,HC_3,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1296822,,public,36CB1390EFDB2E395DEFAABB4242266D,560274E6723527E4EB5CB19DC3F0E603
SRR16681836,2021-11-01 19:36:56,2021-11-01 18:30:57,41691229,12507368700,41691229,300,4411,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16681/SRR16681836/SRR16681836.lite.1,SRX12882430,HC_30,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825145,SAMN22567077,simple,408170,human gut metagenome,HC_30,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,9CD779885E213D16F02B71841619B1DB,709EA306A0D0DA432AD97CF815BC979E
SRR16681835,2021-11-01 19:36:56,2021-11-01 18:37:51,42912339,12873701700,42912339,300,4562,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16681/SRR16681835/SRR16681835.lite.1,SRX12882431,HC_31,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825146,SAMN22567078,simple,408170,human gut metagenome,HC_31,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,7566EEA9DD12C0989513AC0F3E81B4B3,7277BFE95C01702B3BB58CA75CCFEB0E
SRR16681834,2021-11-01 19:36:56,2021-11-01 18:30:09,43615441,13084632300,43615441,300,4563,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16681/SRR16681834/SRR16681834.lite.1,SRX12882432,HC_32,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825148,SAMN22567079,simple,408170,human gut metagenome,HC_32,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,4C466B451A686B1D522B73D6DD7D2133,1E0019FB012863707CF97CB30A90435C
SRR16681833,2021-11-01 19:36:56,2021-11-01 18:32:53,45347697,13604309100,45347697,300,4805,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16681/SRR16681833/SRR16681833.lite.1,SRX12882433,HC_33,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825149,SAMN22567080,simple,408170,human gut metagenome,HC_33,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,EB3FD800FDFAF172CE04C99FB3CE158E,55B4EB63ADFD2168956914C25D97AB95
SRR16681832,2021-11-01 19:36:56,2021-11-01 18:39:06,46781401,14034420300,46781401,300,4902,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16681/SRR16681832/SRR16681832.lite.1,SRX12882434,HC_34,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825150,SAMN22567081,simple,408170,human gut metagenome,HC_34,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,D88C4E499964DE6D5529136A2746F473,A4AF0FB190986072D3EC755FB6A036EC
SRR16681831,2021-11-01 19:36:56,2021-11-01 18:28:00,40901877,12270563100,40901877,300,4319,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16681/SRR16681831/SRR16681831.lite.1,SRX12882435,HC_35,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825151,SAMN22567082,simple,408170,human gut metagenome,HC_35,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,620560DF036E1472B9E65C583D1E961F,AC8137E12CE1E92A889F7F372A8AA129
SRR16681829,2021-11-01 19:36:56,2021-11-01 18:27:30,38876702,11663010600,38876702,300,4043,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16681/SRR16681829/SRR16681829.lite.1,SRX12882437,HC_36,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825153,SAMN22567083,simple,408170,human gut metagenome,HC_36,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,04A848EA0BCC859EB4D2ED8A011AA1A0,BAC286D7C539FC828440F44CA41183F3
SRR16681828,2021-11-01 19:36:56,2021-11-01 18:38:52,40019587,12005876100,40019587,300,4167,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR016/16681/SRR16681828/SRR16681828.lite.1,SRX12882438,HC_37,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825154,SAMN22567084,simple,408170,human gut metagenome,HC_37,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,00FCBA068E0CF539D214BE852F2A91B3,DABD3D057F18672515C1FCF7463B461A
SRR16681827,2021-11-01 19:36:56,2021-11-01 18:28:59,34344980,10303494000,34344980,300,3512,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16681/SRR16681827/SRR16681827.lite.1,SRX12882439,HC_38,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825159,SAMN22567085,simple,408170,human gut metagenome,HC_38,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,45BEECC508EF2AF3831E7DC7DDDB005B,B42259B9CF1656451DE03B362DC1EB62
SRR16681826,2021-11-01 19:36:56,2021-11-01 18:39:40,44782938,13434881400,44782938,300,4687,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR016/16681/SRR16681826/SRR16681826.lite.1,SRX12882440,HC_39,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825155,SAMN22567086,simple,408170,human gut metagenome,HC_39,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,9B050AFDB97F5A52863911A68E71B0E4,3E737DF34F5C24BAA42D88EB898BAA1A
SRR15966660,2021-09-20 02:37:52,2021-09-20 01:32:19,37588572,11276571600,37588572,300,4276,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR015/15966/SRR15966660/SRR15966660.lite.1,SRX12256161,HC_4,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10231409,SAMN21380307,simple,408170,human gut metagenome,HC_4,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1296822,,public,1269627B775AF1DD37E0FFCABFBDF392,5EF932A38FCE54239DB5566B24936051
SRR16681825,2021-11-01 19:36:56,2021-11-01 18:37:38,44441708,13332512400,44441708,300,4694,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16681/SRR16681825/SRR16681825.lite.1,SRX12882441,HC_40,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825156,SAMN22567087,simple,408170,human gut metagenome,HC_40,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,861EC4C9839B921604D8AC25344093E8,05C1369F8959A0EEC2FB67DDB6F3B484
SRR15966659,2021-09-20 02:31:47,2021-09-20 01:36:06,37020348,11106104400,37020348,300,4248,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15966/SRR15966659/SRR15966659.lite.1,SRX12256162,HC_5,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10231410,SAMN21380308,simple,408170,human gut metagenome,HC_5,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1296822,,public,19A01A5AF118C560A412A215ED713755,2CAD695113B96BDF5F18479F85EF5929
SRR15966658,2021-09-20 02:19:44,2021-09-20 01:33:33,35956328,10786898400,35956328,300,4096,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR015/15966/SRR15966658/SRR15966658.lite.1,SRX12256163,HC_6,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10231411,SAMN21380309,simple,408170,human gut metagenome,HC_6,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1296822,,public,A0C1B1F21AC2FE5625250FBA9B5B1911,0F04B52B015F33C3063DADC42CAF3C47
SRR15966656,2021-09-20 02:25:14,2021-09-20 01:22:19,36591322,10977396600,36591322,300,4272,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15966/SRR15966656/SRR15966656.lite.1,SRX12256165,HC_7,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10231413,SAMN21380310,simple,408170,human gut metagenome,HC_7,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1296822,,public,03815140E5107DCF4B1C4C224F6B0B80,802572E18FC1A32E0780F8B768CC62AD
SRR15966655,2021-09-20 02:26:55,2021-09-20 01:21:45,39099056,11729716800,39099056,300,4565,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15966/SRR15966655/SRR15966655.lite.1,SRX12256166,HC_8,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10231414,SAMN21380311,simple,408170,human gut metagenome,HC_8,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1296822,,public,35497DD0E787439A689239CD030BC260,3F9806CB1D91F5CFD42E994F7156D080
SRR15966654,2021-09-20 02:25:14,2021-09-20 01:19:48,35130481,10539144300,35130481,300,3905,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR015/15966/SRR15966654/SRR15966654.lite.1,SRX12256167,HC_9,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10231415,SAMN21380312,simple,408170,human gut metagenome,HC_9,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1296822,,public,95C70D6B5DE7FF64FA5CDE172BC0E2DB,3115386BCEFD41A1DEF448612CE872AF
SRR16681843,2021-11-01 19:36:55,2021-11-01 18:30:51,44974045,13492213500,44974045,300,4774,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16681/SRR16681843/SRR16681843.lite.1,SRX12882423,HC_22,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825139,SAMN22567071,simple,408170,human gut metagenome,HC__22,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,F8F3432DF4DDE49DE0977587567304CB,7F763794DFA1A2E533D4E350E7129FBB
SRR15966642,2021-09-20 02:21:16,2021-09-20 01:31:17,37540262,11262078600,37540262,300,4247,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR015/15966/SRR15966642/SRR15966642.lite.1,SRX12256179,PD_10,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10231427,SAMN21380298,simple,408170,human gut metagenome,PD_10,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1296822,,public,F11515F89BBD943A005AAD9E176A41D8,29B08EA0284CBE6FE695F6C1131D3FB8
SRR15966641,2021-09-20 02:21:16,2021-09-20 01:29:49,38758225,11627467500,38758225,300,4392,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15966/SRR15966641/SRR15966641.lite.1,SRX12256180,PD_11,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10231428,SAMN21380299,simple,408170,human gut metagenome,PD_11,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1296822,,public,E3B227EAA4626FE1CD004211C9CF69B8,11E84F5C4A0AAB9F1C8A3710485C607D
SRR15966667,2021-09-21 02:20:21,2021-09-20 01:21:44,40541060,12162318000,40541060,300,4659,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15966/SRR15966667/SRR15966667.lite.1,SRX12256154,PD_12,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10231402,SAMN21380300,simple,408170,human gut metagenome,PD_12,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1296822,,public,5FDDE0564B4859A48C156A3E2571C00F,B6994E09482EFB1FAF138290EB11BD25
